HOUSEID WTHHFIN HHVEHCNT HHFAMINC NUMADLT WRKCOUNT DRVRCNT HOMEOWN URBRUR URSIZE D_PT HHR_AGE HHR_SEX HHR_EDUC HBRESDN HBPPOPDN HBHTNRNT HTRESDN HTHTNRNT HTPPOPDN HTEEMPDN TOTANNMI TOTBESTM GSCOST AVGGSCST GSTOTCST GSTOTEST zero logsum1 logsum2 logsum3 logsum4 const MILES LOG_MILES MILES_LOWER GSTTOTCST_1000 GSTTOTEST_1000 GSTOTCST_1000 GSTOTEST_1000 HTRESDN_1000 COST_PER_MILE MEAN_COST MILES_10k logsum
64305314 53.9044 3 14 2 0 3 1 1 2 0 45 1 4 300 750 20 300 5 750 150 35727 27802.3073 9.09 3.03 4864 4735.43304 0 13.880505 18.821446 26.647301 39.162213 1 27.8023073 3.32511901365546 27.8023073 4.864 4.73543304 4.864 4.73543304 0.3 0.17494950859708 0.170325181608219 2.78023073 26.647301
64386920 60.0569 1 8 1 0 1 1 1 6 0 74 0 5 300 1500 5 750 20 1500 350 4500 4688.8613 3.02 3.02 714 459.4213782 0 11.993042 17.549177 24.467641 38.39839 1 4.6888613 1.54518975980218 4.6888613 0.714 0.4594213782 0.714 0.4594213782 0.75 0.152275777489942 0.0979814391609323 0.46888613 11.993042
64473129 8079.1372 1 12 1 1 1 1 1 6 0 64 1 5 7000 17000 60 3000 70 7000 3000 15000 3221.1968 3.05 3.05 505 1314.821885 0 12.709625 19.226614 26.523625 38.009147 1 3.2211968 1.16975296752016 3.2211968 0.505 1.314821885 0.505 1.314821885 3 0.15677402883301 0.408178067543095 0.32211968 12.709625
64512019 82.1122 3 10 2 1 2 0 0 1 1 76 1 3 300 750 30 50 30 300 75 20500 31747.2796 9.08 3.026666667 4986 3005.535628 0 13.681341 18.408161 22.485965 36.239389 1 31.7472796 3.45780703977803 31.7472796 4.986 3.005535628 4.986 3.005535628 0.05 0.157052826661721 0.094670651024852 3.17472796 22.485965
64521589 18711.0599 1 12 1 1 1 0 1 6 0 69 1 3 7000 7000 80 3000 80 7000 5000 2500 7333.5546 3.05 3.05 611 983.6098552 0 12.522356 18.822055 26.114276 37.682516 1 7.3335546 1.99246033696229 7.3335546 0.611 0.9836098552 0.611 0.9836098552 3 0.083315667957255 0.134124569714119 0.73335546 12.522356
64530031 496.0976 4 17 2 2 2 1 1 6 0 48 1 2 3000 17000 20 7000 50 17000 3000 33000 33504.4114 12.62 3.155 8968 4020.476565 0 13.447696 18.831967 25.392292 48.681049 1 33.5044114 3.51167711374359 33.5044114 8.968 4.020476565 8.968 4.020476565 7 0.26766624528733 0.119998423998578 3.35044114 48.681049
64534208 105.9972 3 18 2 2 2 1 1 2 1 69 0 2 50 300 5 50 5 300 25 15500 22398.592 9.09 3.03 3352 4297.707487 0 13.627276 19.712492 27.332225 42.428391 1 22.398592 3.10899809974254 22.398592 3.352 4.297707487 3.352 4.297707487 0.05 0.149652263856585 0.191874002035485 2.2398592 27.332225
64604446 153.1899 2 17 2 2 2 1 0 1 0 47 1 4 50 50 5 50 5 50 75 20000 24640.8765 6.06 3.03 3451 4984.43783 0 13.580267 18.600479 25.665526 39.880225 1 24.6408765 3.2044067102729 24.6408765 3.451 4.98443783 3.451 4.98443783 0.05 0.140051836224251 0.20228330067723 2.46408765 18.600479
64742188 140.0049 2 12 1 1 1 1 1 2 0 53 0 2 1500 3000 5 750 5 1500 150 17000 12913.858 6.07 3.035 2096 2846.685615 0 14.041862 18.107481 25.37313 38.101594 1 12.913858 2.55830099832533 12.913858 2.096 2.846685615 2.096 2.846685615 0.75 0.162306260452918 0.220436496591491 1.2913858 18.107481
64766018 818.3302 4 18 2 2 2 1 1 6 0 41 0 5 3000 7000 30 1500 20 7000 350 48900 48017.3466 12.12 3.03 7116 3736.37851 0 14.152638 20.429722 27.411784 48.972892 1 48.0173466 3.87156233312316 48.0173466 7.116 3.73637851 7.116 3.73637851 1.5 0.148196443657718 0.0778130982772796 4.80173466 48.972892
64804657 3052.2145 2 18 2 2 2 1 1 6 0 44 1 4 1500 3000 0 1500 20 7000 750 32000 32084.5587 6.1 3.05 5003 3843.600228 0 14.191307 20.366195 27.884761 41.427965 1 32.0845587 3.46837487701719 32.0845587 5.003 3.843600228 5.003 3.843600228 1.5 0.155931706799508 0.119795951190689 3.20845587 20.366195
64810247 57.2792 2 17 1 1 1 1 1 2 0 42 0 4 750 1500 20 300 20 750 350 40000 35917.989 6.06 3.03 4666 3193.360272 0 13.902468 19.455974 25.968012 38.390652 1 35.917989 3.58123825634337 35.917989 4.666 3.193360272 4.666 3.193360272 0.3 0.129907050197047 0.0889069895310676 3.5917989 19.455974
64853477 21.234 1 6 2 0 2 1 1 1 0 82 1 3 300 300 20 50 20 300 25 6000 3763.4224 3.02 3.02 628 2407.996443 0 12.356609 17.629133 23.684236 36.147609 1 3.7634224 1.32532875617532 3.7634224 0.628 2.407996443 0.628 2.407996443 0.05 0.166869389946768 0.63984219337165 0.37634224 12.356609
64867782 80.5968 1 18 1 1 1 1 0 1 0 49 1 4 300 300 5 300 5 300 75 8000 17333.3638 3.03 3.03 2550 3696.843627 0 12.531144 19.977595 27.181572 40.267869 1 17.3333638 2.85263318760408 17.3333638 2.55 3.696843627 2.55 3.696843627 0.3 0.147115126032259 0.213279065140259 1.73333638 12.531144
64901033 755.0452 2 14 2 0 2 1 1 6 0 66 1 2 750 1500 5 750 5 1500 350 12000 21648.4769 6.05 3.025 2979 2796.137125 0 13.651666 17.800198 24.656633 38.758658 1 21.6484769 3.07493510093449 21.6484769 2.979 2.796137125 2.979 2.796137125 0.75 0.137607833279024 0.129160916858775 2.16484769 17.800198
64914695 667.8776 3 17 2 1 2 1 1 6 0 57 0 3 7000 7000 60 3000 60 7000 5000 18500 45938.8201 9.07 3.023333333 8182 3357.435776 0 13.677539 19.264533 25.577841 39.652444 1 45.9388201 3.82731051343091 45.9388201 8.182 3.357435776 8.182 3.357435776 3 0.178106446403921 0.0730849370682901 4.59388201 25.577841
64945644 55.12 3 15 2 1 2 1 0 1 0 65 0 5 50 300 5 50 5 300 25 23000 13560.5008 9.07 3.023333333 2079 3922.751258 0 13.713052 18.315337 25.59123 38.57106 1 13.5605008 2.60716121398367 13.5605008 2.079 3.922751258 2.079 3.922751258 0.05 0.153312921894448 0.289277757204955 1.35605008 25.59123
64962744 1963.7334 3 3 3 3 3 1 1 6 0 60 1 1 17000 30000 60 7000 60 30000 5000 22000 32478.1027 9.24 3.08 4711 4006.156456 0 12.571021 17.732811 25.376102 38.350016 1 32.4781027 3.48056609917842 32.4781027 4.711 4.006156456 4.711 4.006156456 7 0.145051576550375 0.123349460804556 3.24781027 25.376102
64963442 359.3055 3 17 2 1 2 0 1 1 0 33 1 3 300 300 20 50 20 300 25 12500 19614.4572 9.09 3.03 4123 4274.757515 0 13.870669 19.057839 26.145616 38.752367 1 19.6144572 2.97626690657916 19.6144572 4.123 4.274757515 4.123 4.274757515 0.05 0.210202095217807 0.217939118651726 1.96144572 26.145616
64974550 49.2819 4 18 2 1 2 1 0 1 0 68 1 4 50 300 5 50 5 300 25 34000 31307.6665 12.12 3.03 4814 4291.987313 0 13.927358 19.403094 26.725358 48.955289 1 31.3076665 3.44386300365639 31.3076665 4.814 4.291987313 4.814 4.291987313 0.05 0.153764254515743 0.137090616862167 3.13076665 48.955289
64989424 187.4978 1 18 1 1 1 1 1 6 0 37 1 5 17000 30000 60 17000 60 17000 5000 15000 15827.0656 3.08 3.08 2098 2510.759233 0 12.760695 19.996894 27.378352 41.784827 1 15.8270656 2.76172148715838 15.8270656 2.098 2.510759233 2.098 2.510759233 17 0.132557737045078 0.158637064914927 1.58270656 12.760695
65004892 27.563 2 17 2 1 2 1 1 2 0 44 0 4 750 1500 5 750 30 1500 350 28000 21973.947 6.05 3.025 3036 4211.557568 0 13.928533 20.009209 25.714516 38.97602 1 21.973947 3.0898575243344 21.973947 3.036 4.211557568 3.036 4.211557568 0.75 0.138163617123496 0.191661405572699 2.1973947 20.009209
65020052 44.0755 3 17 2 2 2 1 1 2 0 55 0 3 750 3000 40 300 40 1500 750 17000 26964.7219 9.09 3.03 3999 4376.888228 0 13.723854 19.03421 25.506256 39.939298 1 26.9647219 3.29452941536682 26.9647219 3.999 4.376888228 3.999 4.376888228 0.3 0.148304885725523 0.162319056885953 2.69647219 25.506256
65031843 96.3701 3 18 2 1 2 1 1 6 0 46 1 2 300 750 5 300 5 300 25 50400 36934.4332 9.11 3.036666667 5572 3900.392697 0 14.036778 20.211776 26.937748 40.992569 1 36.9344332 3.60914426498506 36.9344332 5.572 3.900392697 5.572 3.900392697 0.3 0.150861933357082 0.105603155621189 3.69344332 26.937748
65047714 1068.5634 1 17 1 1 1 1 1 6 0 40 0 4 3000 7000 20 3000 30 7000 5000 10000 11923.4921 3.03 3.03 998 2530.64284 0 12.706998 19.233544 25.432386 38.940496 1 11.9234921 2.47851058014179 11.9234921 0.998 2.53064284 0.998 2.53064284 3 0.0837003112536134 0.212240073526782 1.19234921 12.706998
65050509 2841.4264 1 18 2 2 2 0 1 6 1 30 1 5 7000 17000 50 7000 50 17000 5000 550 17825.3125 3.08 3.08 2312 3439.578108 0 12.680941 20.02399 27.47828 41.292125 1 17.8253125 2.88061949770349 17.8253125 2.312 3.439578108 2.312 3.439578108 7 0.129703195946775 0.19296032582879 1.78253125 12.680941
65056305 199.2439 1 7 2 0 1 0 1 2 0 82 0 1 1500 7000 40 1500 40 3000 1500 5100 12554.8875 3.03 3.03 1756 1042.459638 0 12.148972 17.357408 23.368491 37.823467 1 12.5548875 2.53011003199593 12.5548875 1.756 1.042459638 1.756 1.042459638 1.5 0.139865849056792 0.0830321767518825 1.25548875 12.148972
65151255 42.8739 2 3 2 0 1 1 0 1 0 60 1 1 300 300 20 300 5 300 75 11000 29977.4822 6.06 3.03 3879 2401.473092 0 12.349223 16.930674 23.875949 36.107189 1 29.9774822 3.40044650649261 29.9774822 3.879 2.401473092 3.879 2.401473092 0.3 0.129397124619092 0.0801092325225365 2.99774822 16.930674
65206070 1262.1425 2 18 2 1 2 1 1 6 0 50 1 5 1500 7000 30 1500 20 7000 750 17500 9825.8394 6.05 3.025 1606 3255.215958 0 13.980042 20.121497 27.769913 41.561749 1 9.8258394 2.28501558922046 9.8258394 1.606 3.255215958 1.606 3.255215958 1.5 0.163446595717817 0.331291386464143 0.98258394 20.121497
65210433 1080.5719 2 16 2 1 2 1 1 6 1 38 1 2 1500 3000 5 1500 5 3000 350 3590 15837.9202 6.05 3.025 2196 3924.800525 0 14.235714 19.594154 26.393439 39.120169 1 15.8379202 2.76240707726056 15.8379202 2.196 3.924800525 2.196 3.924800525 1.5 0.138654569051308 0.247810348545638 1.58379202 19.594154
65223666 34.972 2 18 2 1 2 1 1 6 0 56 1 3 750 3000 5 750 5 3000 350 21000 24900.5142 6.06 3.03 3153 3469.659395 0 13.890841 19.580788 27.453138 42.180172 1 24.9005142 3.21488845385985 24.9005142 3.153 3.469659395 3.153 3.469659395 0.75 0.126623891164464 0.139340873330238 2.49005142 19.580788
65279935 3622.3838 1 12 1 0 1 1 1 5 0 70 1 5 3000 7000 5 1500 20 7000 3000 800 1830.3947 3.05 3.05 338 1086.437964 0 12.623483 18.403618 25.036037 36.22532 1 1.8303947 0.604531626657192 1.8303947 0.338 1.086437964 0.338 1.086437964 1.5 0.184659625598785 0.59355392801345 0.18303947 12.623483
65360758 119.479 2 16 2 0 2 1 1 2 0 40 1 3 300 750 30 300 20 750 350 35000 25020.5496 6.05 3.025 4867 4148.446726 0 13.891158 18.281059 25.311302 39.25876 1 25.0205496 3.21969747122437 25.0205496 4.867 4.148446726 4.867 4.148446726 0.3 0.194520107583888 0.165801582791771 2.50205496 18.281059
65377804 42.9264 2 10 2 0 2 1 0 1 0 67 0 5 50 300 5 300 50 300 150 11500 17136.584 6.06 3.03 2219 3179.09669 0 13.869619 17.93731 22.406778 35.822591 1 17.136584 2.84121559342346 17.136584 2.219 3.17909669 2.219 3.17909669 0.3 0.129489051026739 0.185515193109665 1.7136584 17.93731
65421284 5635.2514 3 17 2 1 2 1 1 5 0 47 1 4 1500 7000 0 3000 50 7000 1500 27000 28516.6369 9.15 3.05 5231 3602.534714 0 14.108783 20.041873 26.272495 39.422116 1 28.5166369 3.35048766783553 28.5166369 5.231 3.602534714 5.231 3.602534714 3 0.183436778268899 0.12633098098605 2.85166369 26.272495
65433634 2958.0069 2 11 2 2 1 1 0 1 0 68 0 3 50 300 20 50 5 300 25 9000 10324.3617 6.1 3.05 1965 3051.723449 0 13.507987 18.185976 23.5106 36.438447 1 10.3243617 2.33450631611287 10.3243617 1.965 3.051723449 1.965 3.051723449 0.05 0.190326536118935 0.295584709028549 1.03243617 18.185976
65443334 142.9847 3 18 2 2 2 1 0 1 0 61 0 5 300 300 5 50 5 300 150 39000 25904.015 9.1 3.033333333 4164 4541.500613 0 13.866159 19.89299 27.601884 41.616654 1 25.904015 3.25439797599626 25.904015 4.164 4.541500613 4.164 4.541500613 0.05 0.160747281840286 0.175320335978805 2.5904015 27.601884
65490310 8251.0632 1 16 2 2 2 1 1 5 0 52 1 5 7000 17000 20 7000 50 17000 1500 30000 24318.8808 3.05 3.05 3354 3466.083825 0 12.818399 18.544864 25.595782 39.274586 1 24.3188808 3.19125303630218 24.3188808 3.354 3.466083825 3.354 3.466083825 7 0.137917531139015 0.142526453149933 2.43188808 12.818399
65497766 649.6781 2 18 3 1 2 1 1 6 0 71 1 5 1500 3000 0 750 0 3000 350 14000 5838.5491 6.07 3.035 824 2732.620322 0 13.190249 19.437174 27.10821 41.102933 1 5.8385491 1.76448232419254 5.8385491 0.824 2.732620322 0.824 2.732620322 0.75 0.14113095323631 0.468030717083462 0.58385491 19.437174
65571983 3144.3872 2 17 2 1 2 1 1 2 0 65 0 5 1500 7000 0 750 5 1500 350 10500 17388.972 6.1 3.05 2528 3507.083694 0 13.767044 18.388178 24.683578 38.43583 1 17.388972 2.85583621218528 17.388972 2.528 3.507083694 2.528 3.507083694 0.75 0.145379496844322 0.201684360294559 1.7388972 18.388178
65595000 533.775 2 18 2 2 2 1 1 6 0 62 0 5 1500 7000 20 3000 30 7000 1500 45000 44389.0882 6.06 3.03 3171 3213.782874 0 13.907582 19.120755 26.570834 40.481665 1 44.3890882 3.79299367797267 44.3890882 3.171 3.213782874 3.171 3.213782874 3 0.0714364752371733 0.072400290348834 4.43890882 19.120755
65598186 19.1043 2 17 2 0 2 1 1 1 0 67 1 4 1500 3000 20 1500 50 3000 3000 8000 9816.1654 6.05 3.025 1836 3560.120037 0 13.82959 18.675025 24.877843 38.822419 1 9.8161654 2.2840305573074 9.8161654 1.836 3.560120037 1.836 3.560120037 1.5 0.187038413187292 0.362679304181244 0.98161654 18.675025
65603370 20.4554 3 5 2 0 2 1 0 1 0 75 0 2 300 300 20 50 20 300 150 6992 41476.4782 9.11 3.036666667 6977 3088.956791 0 13.098753 16.567445 24.210433 36.816552 1 41.4764782 3.72512647618883 41.4764782 6.977 3.088956791 6.977 3.088956791 0.05 0.168215825035984 0.0744749054175964 4.14764782 24.210433
65608357 30.7396 2 8 1 0 1 1 0 1 0 74 0 3 50 300 20 50 20 50 25 13714 25725.1976 6.06 3.03 4146 2126.010087 0 13.347165 17.449057 25.573069 39.289519 1 25.7251976 3.24747096293454 25.7251976 4.146 2.126010087 4.146 2.126010087 0.05 0.161164942810779 0.0826431003585372 2.57251976 17.449057
65657391 69.6885 2 17 3 3 2 1 0 1 0 48 0 4 50 300 20 50 20 50 25 31000 23141.7527 6.05 3.025 3600 5216.745317 0 13.234325 18.939878 25.103571 37.979572 1 23.1417527 3.14163846219879 23.1417527 3.6 5.216745317 3.6 5.216745317 0.05 0.155562979462658 0.225425679058441 2.31417527 18.939878
65727100 1355.7243 1 17 2 2 2 0 1 6 0 51 0 5 17000 30000 70 7000 60 17000 3000 7000 7564.4236 3.08 3.08 1730 2829.644359 0 12.690799 19.411039 24.934676 38.318641 1 7.5644236 2.02345615134343 7.5644236 1.73 2.829644359 1.73 2.829644359 7 0.228702157822045 0.374072699868368 0.75644236 12.690799
65790775 25.5016 3 18 2 2 3 1 0 1 0 47 1 4 50 50 5 50 5 300 25 32992 13646.91 9.07 3.023333333 2389 6139.744251 0 14.127181 20.700713 28.379034 41.114784 1 13.64691 2.61351312237822 13.64691 2.389 6.139744251 2.389 6.139744251 0.05 0.175057943519815 0.449899959111623 1.364691 28.379034
65793440 55.6577 1 1 1 0 1 1 1 2 0 76 1 2 300 1500 5 750 5 1500 150 1500 2481.0534 3.02 3.02 321 1056.406738 0 10.961264 17.279499 24.510561 37.824484 1 2.4810534 0.908683228057237 2.4810534 0.321 1.056406738 0.321 1.056406738 0.75 0.129380528448118 0.425789601304027 0.24810534 10.961264
65793860 1246.015 2 17 2 1 2 1 1 6 0 46 1 4 7000 17000 40 3000 30 17000 3000 20000 16394.2866 6.16 3.08 2347 3449.298109 0 13.686738 18.66721 24.843407 38.144804 1 16.3942866 2.79693289608364 16.3942866 2.347 3.449298109 2.347 3.449298109 3 0.143159629770044 0.210396352897722 1.63942866 18.66721
65796861 72.9745 4 18 2 2 2 1 0 1 0 61 0 4 50 300 5 50 5 300 25 27500 40663.8154 12.13 3.0325 5584 4723.378851 0 14.012248 19.770469 26.897857 48.193156 1 40.6638154 3.70533864049235 40.6638154 5.584 4.723378851 5.584 4.723378851 0.05 0.137321103420118 0.116156804385847 4.06638154 48.193156
65869635 132.0561 2 17 2 2 2 1 1 2 0 37 1 3 750 1500 20 300 20 750 350 32500 30441.9077 6.06 3.03 3290 4824.827344 0 13.87443 19.337317 25.519158 38.314501 1 30.4419077 3.41582020185761 30.4419077 3.29 4.824827344 3.29 4.824827344 0.3 0.108074698616868 0.158492936498852 3.04419077 19.337317
65871339 31.1895 1 17 2 0 2 1 1 2 0 77 0 5 750 3000 40 300 40 1500 750 5000 8823.7743 3.03 3.03 1223 2951.264623 0 12.610347 19.456792 25.944123 39.256454 1 8.8237743 2.1774497036549 8.8237743 1.223 2.951264623 1.223 2.951264623 0.3 0.138602819884004 0.334467374465822 0.88237743 12.610347
65878972 3792.4337 2 8 2 0 2 1 1 6 0 64 1 2 300 750 5 300 5 1500 750 15500 16420.1379 6.1 3.05 1655 2321.879465 0 13.229212 16.911677 23.778995 38.501462 1 16.4201379 2.79850850228378 16.4201379 1.655 2.321879465 1.655 2.321879465 0.3 0.10079087094634 0.14140438278536 1.64201379 16.911677
65917189 161.015 2 8 2 2 2 1 1 2 0 30 1 4 750 3000 5 750 5 3000 150 36000 37456.7677 6.06 3.03 4958 4031.104642 0 13.288804 16.89865 22.429792 35.798136 1 37.4567677 3.62318740658721 37.4567677 4.958 4.031104642 4.958 4.031104642 0.75 0.132365932899223 0.107620194948108 3.74567677 16.89865
65930870 327.5475 2 14 2 0 2 1 1 6 0 68 0 3 1500 7000 30 1500 40 3000 3000 15000 14594.9473 6.05 3.025 1765 2564.487875 0 13.761051 18.233294 26.019783 39.542856 1 14.5949473 2.68067539347393 14.5949473 1.765 2.564487875 1.765 2.564487875 1.5 0.12093226263311 0.175710663580128 1.45949473 18.233294
65996072 93.9785 1 4 2 0 2 0 0 1 0 69 1 1 50 300 40 300 20 300 75 2500 15478.8315 3.03 3.03 2861 2762.268982 0 11.347846 17.607178 24.20361 37.26337 1 15.4788315 2.73947338081636 15.4788315 2.861 2.762268982 2.861 2.762268982 0.3 0.184833073478447 0.178454619265027 1.54788315 11.347846
66005896 63.1126 2 11 2 2 2 1 1 2 0 28 1 5 750 3000 5 750 20 3000 150 63000 45206.2868 6.06 3.03 5625 4161.011754 0 13.742281 18.193094 23.674572 37.758733 1 45.2062868 3.81123616566185 45.2062868 5.625 4.161011754 5.625 4.161011754 0.75 0.124429595929564 0.0920449797703801 4.52062868 18.193094
66051978 2155.7751 1 10 1 1 1 0 1 6 0 62 1 2 3000 7000 90 3000 90 7000 5000 1000 3429.4823 3.07 3.07 500 1165.010414 0 12.685948 18.481757 24.554762 36.082502 1 3.4294823 1.23240931684172 3.4294823 0.5 1.165010414 0.5 1.165010414 3 0.145794599960466 0.339704454517815 0.34294823 12.685948
66056777 153.2764 2 18 2 1 3 1 1 6 0 49 0 5 750 3000 5 300 5 750 25 21200 19218.7824 6.05 3.025 2664 4348.069773 0 13.70368 19.541923 27.44623 41.155265 1 19.2187824 2.95588805085903 19.2187824 2.664 4.348069773 2.664 4.348069773 0.3 0.138614400462747 0.226240647430401 1.92187824 19.541923
66097798 57.2958 2 14 2 0 2 1 1 2 0 61 1 5 300 750 30 300 20 750 350 18000 15443.8808 6.05 3.025 2180 3087.41839 0 13.765268 18.090841 25.324672 39.425621 1 15.4438808 2.73721286016449 15.4438808 2.18 3.08741839 2.18 3.08741839 0.3 0.14115623062825 0.199912083626027 1.54438808 18.090841
66113269 1155.5102 1 18 1 1 1 1 1 6 1 57 1 5 7000 17000 5 7000 40 17000 5000 7000 4321.4753 3.08 3.08 613 2013.049104 0 12.60616 19.623095 27.221369 41.863471 1 4.3214753 1.46359684858622 4.3214753 0.613 2.013049104 0.613 2.013049104 7 0.1418497058169 0.465824507662927 0.43214753 12.60616
66130949 40.7798 1 3 1 0 1 1 0 1 0 70 1 2 50 50 20 50 30 300 75 6000 6513.5823 3.03 3.03 921 1970.73979 0 10.856009 17.030007 23.811107 37.116759 1 6.5135823 1.87388958137158 6.5135823 0.921 1.97073979 0.921 1.97073979 0.05 0.141396847016119 0.302558515304244 0.65135823 10.856009
66147321 169.9224 2 10 3 2 2 1 1 2 0 43 1 3 750 1500 60 300 40 1500 750 15000 17817.4224 6.06 3.03 2752 4064.14752 0 13.647512 19.006846 25.182296 37.191533 1 17.8174224 2.88017676511571 17.8174224 2.752 4.06414752 2.752 4.06414752 0.3 0.154455562550956 0.228099633536218 1.78174224 19.006846
66176693 24840.3381 1 7 1 1 1 0 1 6 0 46 0 4 1500 7000 20 1500 20 3000 3000 6000 9155.4817 3.05 3.05 1040 937.4077054 0 11.911663 17.041513 24.153051 37.961971 1 9.1554817 2.2143527927991 9.1554817 1.04 0.9374077054 1.04 0.9374077054 1.5 0.11359314933697 0.102387589874163 0.91554817 11.911663
66177908 604.2362 2 18 3 2 3 1 1 6 1 50 1 5 1500 3000 0 1500 0 3000 750 16000 31068.0656 6.06 3.03 3990 4580.37726 0 13.147393 19.714582 26.984407 41.23426 1 31.0680656 3.43618046205253 31.0680656 3.99 4.58037726 3.99 4.58037726 1.5 0.128427693290309 0.147430397468969 3.10680656 19.714582
66197894 6386.7311 2 15 1 1 1 0 1 6 0 49 0 4 1500 3000 5 1500 30 7000 3000 14000 24717.1151 6.08 3.04 5767 1561.456084 0 13.878347 18.585458 24.966042 38.962546 1 24.7171151 3.20749592270472 24.7171151 5.767 1.561456084 5.767 1.561456084 1.5 0.233320109432998 0.0631730716826253 2.47171151 18.585458
66201737 748.2587 1 5 1 1 1 1 1 6 0 75 0 1 3000 7000 50 7000 70 17000 750 24000 17389.4393 3.03 3.03 1783 1157.22748 0 11.763481 17.489762 23.515719 37.348024 1 17.3894393 2.85586308517819 17.3894393 1.783 1.15722748 1.783 1.15722748 7 0.102533495717714 0.0665477166937752 1.73894393 11.763481
66263388 704.575 2 18 3 2 2 1 0 1 0 48 0 3 300 300 0 300 5 300 75 50000 32710.4721 6.06 3.03 4690 5228.768673 0 13.432269 19.859668 26.794282 41.027307 1 32.7104721 3.48769527434128 32.7104721 4.69 5.228768673 4.69 5.228768673 0.3 0.143379159605587 0.159849991067539 3.27104721 19.859668
66267649 50.2688 4 17 2 0 2 1 1 2 0 70 0 5 750 1500 5 750 30 1500 350 32000 53293.4806 12.12 3.03 7507 3125.463168 0 13.68365 19.180773 25.740665 46.571206 1 53.2934806 3.97581400849369 53.2934806 7.507 3.125463168 7.507 3.125463168 0.75 0.140861507176546 0.0586462571558893 5.32934806 46.571206
66271543 1873.3278 1 6 1 0 1 1 1 6 0 71 0 2 3000 7000 40 750 30 3000 750 10000 9309.6833 3.03 3.03 975 905.0363866 0 11.980021 16.87855 24.258595 37.403072 1 9.3096833 2.23105507352456 9.3096833 0.975 0.9050363866 0.975 0.9050363866 0.75 0.104729663575129 0.0972145192737115 0.93096833 11.980021
66306007 55.9993 1 18 2 0 1 1 1 2 0 65 0 5 300 750 20 300 5 750 150 9000 9990.7514 3.03 3.03 1554 2269.260504 0 12.365166 19.538107 26.555254 40.826031 1 9.9907514 2.30165980504715 9.9907514 1.554 2.269260504 1.554 2.269260504 0.3 0.155543856290929 0.227136119511491 0.99907514 12.365166
66310684 198.5152 1 18 1 0 1 1 1 6 0 52 1 5 17000 17000 50 17000 40 17000 3000 10000 9365.5567 3.08 3.08 1302 1880.283643 0 12.603333 19.451721 27.065311 40.773617 1 9.3655567 2.23703877887034 9.3655567 1.302 1.880283643 1.302 1.880283643 17 0.139020032840119 0.200765817049615 0.93655567 12.603333
66370811 182.7635 2 18 3 1 3 1 1 6 1 66 0 4 1500 7000 0 1500 20 3000 3000 26800 19397.8204 6.06 3.03 2668 4106.894401 0 13.003867 19.727137 27.166018 41.069926 1 19.3978204 2.96516070924203 19.3978204 2.668 4.106894401 2.668 4.106894401 1.5 0.137541226023518 0.211719374461267 1.93978204 19.727137
66410593 93.9643 1 18 1 0 1 1 1 6 0 73 0 5 3000 7000 50 1500 40 3000 1500 4000 12558.8457 3.08 3.08 1534 1357.688007 0 12.546276 19.692663 27.475139 41.750625 1 12.5588457 2.53042525395048 12.5588457 1.534 1.357688007 1.534 1.357688007 1.5 0.122144983435858 0.108106114163024 1.25588457 12.546276
66438823 94.651 3 18 2 2 2 1 1 2 0 40 1 3 50 300 5 50 20 300 75 24200 33500.2641 9.09 3.03 3734 4837.508937 0 13.629223 19.917158 27.900532 41.424717 1 33.5002641 3.51155332238203 33.5002641 3.734 4.837508937 3.734 4.837508937 0.05 0.111461807848852 0.144402113444831 3.35002641 27.900532
66457897 399.4683 2 18 2 2 2 1 1 6 0 48 1 5 7000 17000 30 7000 30 17000 5000 10000 7974.1599 6.17 3.085 1558 3562.179964 0 13.957587 19.544324 26.58498 40.879472 1 7.9741599 2.07620630142929 7.9741599 1.558 3.562179964 1.558 3.562179964 7 0.195381083341456 0.446715391799455 0.79741599 19.544324
66498854 56.9551 3 18 3 2 4 1 1 6 1 45 0 4 1500 7000 20 1500 20 7000 350 38000 32079.1024 9.08 3.026666667 4401 5954.651339 0 13.873811 20.484885 28.283053 41.231493 1 32.0791024 3.46820480255699 32.0791024 4.401 5.954651339 4.401 5.954651339 1.5 0.137192117944048 0.185624001094245 3.20791024 28.283053
66517081 61.2456 2 18 2 1 2 1 1 6 0 56 0 5 300 300 5 300 5 750 25 18000 17971.4237 6.06 3.03 2800 3105.902919 0 13.741176 19.589949 26.728506 40.539575 1 17.9714237 2.88878292414581 17.9714237 2.8 3.105902919 2.8 3.105902919 0.3 0.155802903917957 0.172824533595521 1.79714237 19.589949
66519599 54.7563 2 18 2 2 2 1 1 6 0 41 1 4 1500 7000 20 1500 20 7000 350 20000 40874.3232 6.06 3.03 5695 3918.256747 0 13.87629 21.041258 28.205785 40.953771 1 40.8743232 3.71050207128217 40.8743232 5.695 3.918256747 5.695 3.918256747 1.5 0.139329524115521 0.0958610795297523 4.08743232 21.041258
66526542 559.4093 1 16 2 0 2 1 1 6 0 70 0 5 7000 7000 20 7000 20 7000 350 6000 9436.7213 3.03 3.03 1148 2325.636611 0 12.738019 18.491522 25.710617 39.209801 1 9.4367213 2.24460859991262 9.4367213 1.148 2.325636611 1.148 2.325636611 7 0.121652421800356 0.246445405884775 0.94367213 12.738019
